longueur,blanc 1,spectre 1,spectre 2,spectre 3,spectre 4,blanc 2
657.6682670880434,-0.0003124932065045156,0.0386774017407719,0.06570517556223325,0.07619096902032327,0.10398807114774221,0.016066343091530075
657.4018475750577,0.0036564034394537246,0.0520854121600855,0.06894488468447191,0.08828269265015942,0.09831457988393778,0.017671297571829683
657.135428062072,-0.007977761893189668,0.047919466865321135,0.07208262110970962,0.0925440228232137,0.09478907625796786,0.01356281889418355
656.8690085490863,-0.0003754188164722197,0.04174993868473989,0.07039184850049714,0.07677458226450955,0.08308678480600366,0.00771352156977817
656.6025890361007,0.005183824537060371,0.04083621125040996,0.06928171511300325,0.08128431288563312,0.07538622190792335,0.0025069503365601617
656.3361695231149,-0.001060226514978644,0.04982009694095879,0.05421358849896984,0.07785162455967208,0.06745942828471156,0.003977477619295745
656.0697500101293,-0.0025453339552439632,0.04830815681949691,0.0575381561956719,0.07286246741388082,0.07639639606629707,0.003535720889478114
655.8033304971435,0.0039651620229010105,0.0405990761159639,0.06595028291823885,0.07340745917525555,0.07872892521068871,0.0013903563592252933
655.5369109841579,0.0016875902577354106,0.03069077479743455,0.06015578258685179,0.0782199372168734,0.07408824101898392,-0.0015162185277336874
655.2704914711721,0.0059965067463703765,0.031973571120502434,0.05645458863097026,0.07316182994909205,0.08347566985908948,-0.006948433351599699
655.0040719581864,-0.0005779391370427306,0.03840055837437811,0.0631659867489364,0.08026120738990973,0.081126986317837,-0.00024666162704500914
654.7376524452008,0.011130804742654692,0.03702112560581018,0.06169239487402231,0.07569201980523733,0.07866124371955108,-0.004592849080412417
654.471232932215,0.01231464345625362,0.03915872074040173,0.04947963342721939,0.0770920213193576,0.08496263192607587,-0.0013557669351449712
654.2048134192294,0.010578548212606783,0.04076094349429943,0.04632484968867367,0.0831665744682286,0.08153523382856934,-0.005449360686194707
653.9383939062436,0.019074101898034348,0.041271848027415486,0.047233544336034126,0.07794834660438181,0.08484770619465042,0.0009274570679114242
653.671974393258,0.021251876178045737,0.030992253569526982,0.05031894379427814,0.07084438229885742,0.08009097347756242,-0.010198346443783037
653.4055548802722,0.015870934735842435,0.03466958219698776,0.05321292803761008,0.0757090943231673,0.0839644635251336,-0.013023273358085008
653.1391353672866,0.01087868830716762,0.03129171460370427,0.05410870465348821,0.07439886171496271,0.08522406619784238,-0.019273238093903928
652.8727158543008,0.014445612635542096,0.037151212870320104,0.054865867653301974,0.06776933094012436,0.08562810423873182,-0.00959722328498939
652.6062963413152,0.006612703847565788,0.03475392371420175,0.05972849765096301,0.05854608874581003,0.08143482244440109,-0.02036200537812118
652.3398768283295,0.0017016446587360253,0.03321933404662351,0.055986974711871626,0.05675855413244389,0.08249220236092719,-0.018285904697239924
652.0734573153437,0.0017332055009221736,0.03893357815714835,0.06076501358545344,0.06016075217462196,0.08134808683796539,-0.011915439439033764
651.8070378023581,-0.0015933660189437785,0.03127144172600158,0.061958367707938285,0.06098181527479135,0.08818901244777838,-0.010160358182825865
